MMP1,MMP2,MMP3,MMP7,MMP8,MMP9,MMP10,MMP11,MMP12,MMP13,MMP14,MMP15,MMP16,MMP17,MMP19,MMP20,MMP24,MMP25
0.5230632397841428,0.6413423461841256,0.7794019965933756,0.7770407107455541,0.6364116230983065,0.7825090778906401,0.6868814981730665,0.5791363206353688,0.8196487551639042,0.6772722308531463,0.5910273587525108,0.642306144722165,0.635959758102883,0.6973333486900336,0.8902609343640608,0.7448946650296909,0.6308558531302314,0.7266355039612706
0.5999652142842216,0.7118696066162752,0.7680782505895721,0.6866343653981553,0.6835297328896864,0.8235686597591905,0.7095413376100191,0.6450901195836312,0.7229762501081529,0.5995051615918413,0.7141039498507062,0.6468034398539197,0.6678993594145639,0.6799141612540619,0.8552424851111189,0.7104886337934895,0.708913762859972,0.7484250144713067
0.5444486317744547,0.6324540869622881,0.6990090856951144,0.6585628170829444,0.6221361158020632,0.7825933810613843,0.6393028018670394,0.5959902233731125,0.6842234346615981,0.5580418555979095,0.7470773229863765,0.6592852963669337,0.6628546867935567,0.6354563171536197,0.8393878269248863,0.6792180433033244,0.6909660570249534,0.7219478877738599
0.5881133998136608,0.6132218274111744,0.7031369040759726,0.6544739023603489,0.6531559051526056,0.7629392634348887,0.6718658525185127,0.6183603552081678,0.685576662960196,0.5721701118534539,0.6981058261126555,0.6561789967048759,0.6562210064381477,0.666437014086127,0.8250321721010119,0.6950907885653798,0.6726506807611815,0.7933065555937333
0.6615783579555004,0.7161743647603445,0.7964954947773135,0.702857069331351,0.741941580933798,0.8163016019673897,0.7820098555285576,0.721747040515827,0.7195286274806887,0.6322082149809437,0.7222320917891406,0.6774102137156675,0.6778580199453539,0.7050216996694526,0.8379602157346615,0.7269433872599689,0.7089293094683726,0.833379178971949
